,person_id,job_id,turbo_skill_id,job_role_id,user_academic_major_id,job_title,job_title_clean,skill_title
1144,ccad8bf03f9d499aa32754ea03f55cb2,3beadb455dc6327e6806b33f6f1e841b,[],"['57495', 'b7ca8']",['d8b27'],"['Content', 'Strategists']","['content', 'strategist', 'volunt']","['Relations', 'Basecamp', 'Email', 'Wix', 'Mapping', 'Google', 'Mobility', 'Public', 'Marketing', 'Algorithms', 'Social', 'Media', 'Communications', 'Analytics']"
1145,ccc318801bc9451ab69a4761e0cc9205,4abe4f53b9850197c71291285dc48e4a,[],"['60948', '78555']",['11f8f'],"['Accounting', 'Managers']","['account', 'system', 'river', 'review', 'urban', 'volunt']","['Process', 'Bookkeeping', 'Improvements', 'Accounting']"
1146,ccc318801bc9451ab69a4761e0cc9205,8e57621bd2658caf7f30ede4bd3f8c66,[],"['60948', '78555']",['11f8f'],"['Accounting', 'Managers']","['account', 'financ', 'care', 'consult', 'anywher', 'volunt', 'access']","['Technical', 'Accounting', 'Advocacy', 'Assistance', 'Bookkeeping', 'Reconciliation']"
1147,ccf5e6cffb9a42409cba80edeaab3a94,c2cc482d70f1e3432e39a50cd8ab5011,[],[],['5ab55'],"['Consultants', 'Healthcare']","['senior', 'healthcar', 'consult']","['Private', 'Thinking', 'Interim', 'Sciences', 'Statements', 'Financial', 'Mergers', 'Care', 'Critical', 'Devices', 'And', 'Templates', 'Services', 'Presentations', 'Professional', 'Analysis', 'Operations', 'Technology', 'Equity', 'Acquisitions', 'Management', 'Information', 'Drawing', 'Life', 'Medical', 'Revenue', 'Infrastructure', 'Managed', 'Data']"
1148,ce1a66f57a424015ae9619326e0f13c2,ac49fcab6043b450b2c1b2ca0322d9be,[],[],['c4a11'],['Tutors'],"['biolog', 'colleg', 'springdal', 'tutor']","['Biology', 'Science', 'Teaching', 'Learning']"
1149,cf1a2b2b2d314c8c9f24ca7f956ad956,cb57c5b6318af761f4532c68771c9f58,[],[],['c94c9'],"['Research', 'Consultants', 'ICT']","['sector', 'manag', 'min', 'market', 'inform', 'studi', 'secur', 'paid', 'research', 'legal']","['Response', 'Technical', 'Desk', 'Services', 'Database', 'Professional', 'Help', 'Network', 'Support', 'Management', 'Incident', 'Research', 'Cyber', 'Risk', 'Operations', 'Security']"
1150,cf4beaa7a7384a739bebab8cf17c51d0,33a1417b9305eef044cc3a8ffd5a675b,[],[],['3b24c'],"['Childcare', 'Workers']","['teacher', 'assist', 'lead', 'care', 'child']",['Licensing']
1151,cf4beaa7a7384a739bebab8cf17c51d0,86ec37ee21506db17c4b32efe5a2d98c,[],[],['3b24c'],"['Preschool', 'Teachers']","['teacher', 'daycar', 'assist', 'lead']",['Licensing']
1152,cf4beaa7a7384a739bebab8cf17c51d0,aa9f8c150c469583b88865ffbb1d7348,[],[],['3b24c'],"['Education', 'Special', 'School', 'Secondary', 'Teachers,']","['teacher', 'daycar']",['Licensing']
1153,cf4beaa7a7384a739bebab8cf17c51d0,be1bab6aede2fffa292ae65d9bdd79eb,[],[],['3b24c'],['Librarians'],"['p', 'librarian', 'metadata']","['Archives', 'Xml', 'Collections', 'Php', 'Time', 'Project', 'Library', 'Office', 'Science', 'Latin', 'Resource', 'Management', 'Metadata', 'Information', 'Planning', 'Writing', 'Collaboration', 'Suite', 'Digitization', 'File']"
1154,cf548b74e8524d9e80be90268d9ba965,7f07681c50ea82436cb9bbc3223180fe,[],[],['6ff04'],"['Vocational', 'Education', 'Teachers,', 'Postsecondary']","['train', 'intern', 'athlet']","['Professional', 'Management', 'Medicine', 'Manual']"
1155,cf83155d647546c49017b760fff45082,13ac0a9c973da025d6ba7d2a31673aed,[],"['a3373', 'd3b84', '0a801']",['91826'],"['Content', 'Specialists', 'Digital']","['content', 'digit', 'specialist']","['Marketing', 'Social', 'Press', 'Intranet', 'Email', 'Graphic', 'Digital', 'Editing', 'Development', 'Collateral', 'Management', 'Releases', 'Advocacy', 'Design', 'Content', 'Writing', 'Communications', 'Media', 'Coordinating']"
1156,cf83155d647546c49017b760fff45082,192eff600eebbfaf93a6cffd7aac7a95,[],"['a3373', 'd3b84', '0a801']",['91826'],['Editors'],"['assist', 'pyr', 'editori']","['Office', 'Writing', 'Innovation', 'Microsoft', 'Metadata', 'Production', 'Presentation', 'Sales', 'Design', 'Process']"
1157,cf83155d647546c49017b760fff45082,9d83ba42cd5ba976cc72e7ac9d7ce883,[],"['a3373', 'd3b84', '0a801']",['91826'],"['and', 'Reporters', 'Correspondents']","['equiti', 'report', 'race']","['Justice', 'Social', 'Journalism']"
1158,cf83155d647546c49017b760fff45082,b9426e8a2a71f7bd73f71976a4eb16a7,[],"['a3373', 'd3b84', '0a801']",['91826'],"['Publishers', 'Book']","['remot', 'berkley', 'assist', 'women', 'fiction', 'book', 'open', 'editori', 'mysteri', 'romanc']","['Writing', 'Expense', 'Jasmine', 'Word', 'Microsoft', 'Skills', 'Metadata', 'Scheduling', 'Production', 'Reports', 'Organizational', 'Process']"
1159,d0d9f69044304a91888cde39fa0f9fba,0262bf9a90a092b12fa584751ba57749,[],"['f5bee', '54c30', '5750b']",['6ff04'],"['School', 'Psychologists']","['lssp', 'sy', 'school', 'onlin', 'pool', 'licens', 'psychologist', 'applic']","['Collaboration', 'Empathy', 'Telehealth', 'Teamwork', 'Education', 'Special', 'Typing', 'Research']"
1160,d285c8e0a8f64e439807b5fffab4b81b,06e6c41efa10982a042cb46e747fc82f,[],[],['2602d'],"['Administrators', 'Web']","['websit', 'ph', 'coalit', 'consult', 'develop', 'volunt', 'dr']","['Branding', 'Health', 'Squarespace', 'Public', 'Design']"
1161,d285c8e0a8f64e439807b5fffab4b81b,0cb30077350c2b3d42b607a7f63e43ce,[],[],['2602d'],"['Scientists', 'Data']","['intern', 'data', 'summer', 'product', 'tech', 'scienc']","['Development', 'Problem', 'Management', 'Algorithms', 'Leadership', 'Solving', 'Research', 'Prediction']"
1162,d285c8e0a8f64e439807b5fffab4b81b,3be08920f2c2954fa9f4605d8b3cbf21,[],[],['2602d'],"['Mechanical', 'Engineers']","['clearanc', 'mechan', 'engin', 'secur', 'electro', 'orlando', 'equip', 'staff', 'test']","['Innovation', 'Scheduling', 'Fabrication', 'Procurement', 'Design', 'Tolerance']"
1163,d285c8e0a8f64e439807b5fffab4b81b,3fdfa06e3125155d9f2da04a007c265f,[],[],['2602d'],"['Software', 'Application', 'Developers']","['web', 'nonprofit', 'georg', 'princ', 'counti', 'develop', 'flexibl', 'volunt', 'support']","['Web', 'Development', 'Design']"
1164,d285c8e0a8f64e439807b5fffab4b81b,46c9016eb813eb1cd9a1aa328c2a6424,[],[],['2602d'],"['Scientists', 'Data']","['intern', 'data', 'summer', 'product', 'tech', 'scienc']","['Development', 'Problem', 'Management', 'Algorithms', 'Solving', 'Leadership', 'Research', 'Prediction']"
1165,d285c8e0a8f64e439807b5fffab4b81b,6658e9de0d2e47bf4d00d143d620732a,[],[],['2602d'],"['Administrators', 'Web']","['websit', 'volunt', 'curajoy', 'updat', 'technic']","['Web', 'Development', 'Integration', 'Wordpress', 'Google', 'Squarespace', 'Azure', 'Analytics', 'Drupal']"
1166,d285c8e0a8f64e439807b5fffab4b81b,74d5cd3c6d04fa16742a63328be87f84,[],[],['2602d'],"['Science', 'Managers', 'Data']","['student', 'analyt', 'intern', 'data']","['', 'On', 'Sql', 'Experience', 'Creativity', 'Job', 'Analysis', 'Office', 'Microsoft', 'The', 'Mathematics', 'Training', 'Analytics', 'Spring', 'Mentorship', 'Calculations', 'Statistics', 'Data', 'Customer']"
1167,d285c8e0a8f64e439807b5fffab4b81b,86f2ee60e827e26f6e2e836ea36b8225,[],[],['2602d'],"['Mobile', 'Developers', 'Applications']","['develop', 'volunt', 'mobil', 'applic']","['Technology', 'Relationship', 'Health', 'Resilience', 'Management', 'Information', 'Mental']"
1168,d285c8e0a8f64e439807b5fffab4b81b,cd7fd623cfddc239abf9be38330d54f4,[],[],['2602d'],"['Product', 'Development', 'Managers']","['strategi', 'intern', 'summer', 'product', 'tech']","['Development', 'Innovation', 'Problem', 'Management', 'Business', 'Intelligence', 'Commercialization', 'Solving', 'Case', 'Design', 'Leadership', 'Market', 'Research', 'Analysis', 'Competitive']"
1169,d285c8e0a8f64e439807b5fffab4b81b,efd81b8fd0af1005c75534680e1a1478,[],[],['2602d'],"['Analysts', 'Management', 'Knowledge']","['intellig', 'inform', 'secur']","['Web', 'Science', 'Development', 'Computer', 'Information', 'Intelligence', 'Strategic', 'Communications', 'Systems', 'Operations']"
1170,d2fd7123bc614f4cbf1f4c9d99c01f80,b454aedad80a14f96ded470abaf2d6be,[],[],['57aca'],"['Test', 'Managers']",['bcba'],"['Licensing', 'Collection', 'Design', 'Data']"
1171,d317a3b970fe4db78d1239e3cdb5655c,1aad973152f59b7e0d2557ecf3c33ee0,[],[],['0235c'],"['Adapted', 'Education', 'Specialists', 'Physical']","['tutor', 'educ', 'special']",['Teaching']
1172,d3428756555a4a36a0393836660cb765,31352646d8a7907df94d2742423c2da2,[],[],['c94c9'],"['Business', 'Analysts']","['busi', 'analyst']","['Consulting', 'Requirements', 'Relationship', 'Building', 'Support', 'Management', 'Production', 'Change', 'Communications', 'Service', 'Planning', 'Project', 'Process', 'Customer']"
1173,d3428756555a4a36a0393836660cb765,4025ba644d689be5d151312d59984c04,[],[],['c94c9'],"['Analysts', 'Computer', 'Systems']","['busi', 'system', 'analyst']","['Health', 'Management', 'Test', 'Business', 'Mental', 'Tapestry', 'Case', 'Process', 'Analysis', 'Systems', 'Operations']"
1174,d3428756555a4a36a0393836660cb765,4ee152bc8a4fe926f41516103b5ff01a,[],[],['c94c9'],"['Human', 'Analysts', 'Resources']","['assist', 'hris']","['Coordinating', 'Disabilities', 'Economics']"
1175,d3428756555a4a36a0393836660cb765,635a3a8aa87eb91d0e34eeb5eb1d9b77,[],[],['c94c9'],"['Financial', 'Sales', 'Services', 'Agents,']","['fall', 'intern', 'financ', 'client']","['Accounting', 'Skills', 'Spreadsheets', 'Billing', 'Management', 'Improvements', 'Time', 'Organizational', 'Process', 'Economics']"
1176,d3428756555a4a36a0393836660cb765,6da56c0e08d2044dc48529f0036f506c,[],[],['c94c9'],['Economists'],"['master', 'analyst', 'econom', 'associ', 'bachelor', 'consult', 'graduat']","['Consulting', 'Sql', 'Computer', 'Statements', 'Business', 'Python', 'Financial', 'Presentation', 'Intellectual', 'Accounting', 'Quality', 'Control', 'Science', 'Mathematics', 'Management', 'Sales', 'Research', 'Statistics', 'Quantitative', 'Stata', 'Reliability', 'Property', 'Economics']"
1177,d3428756555a4a36a0393836660cb765,7441b0a631dd26e733a99c0e55a2abad,[],[],['c94c9'],"['Analysts', 'Budget']","['budget', 'analyst']","['Office', 'Accounting', 'Microsoft', 'Management', 'Database', 'Economics']"
1178,d3428756555a4a36a0393836660cb765,cb767af33cee2a3c3aaf98f7ee4e64c3,[],[],['c94c9'],"['Consultants', 'Healthcare']","['contract', 'econom', 'provid', 'care', 'health', 'consult', 'cost']","['Management', 'Decision', 'Analytics', 'Negotiation', 'Making', 'Contract', 'Economics']"
1179,d3428756555a4a36a0393836660cb765,ecbb7f37cd18f8c2a453079a1352fbee,[],[],['c94c9'],"['Counseling', 'Psychologists']","['violenc', 'intern', 'partner', 'intim']","['Health', 'Public', 'Focusing', 'Research', 'Psychology', 'Economics']"
1180,d3679f870bac4ab194c06fd999940d2a,24c61832231c6ddbdcd4514f97de91e7,[],[],['6def2'],"['Regional', 'Managers']","['territori', 'manag', 'busi', 'sale', 'develop']","['Forecasting', 'Value', 'Disabilities', 'Written', 'Business', 'Proposition', 'Presentations', 'Freight', 'Vaccines', 'Communication', 'Operations', 'Account', 'Development', 'Management', 'Sales', 'Leadership', 'Collaboration', 'Vaccination', 'Negotiation']"
1181,d3679f870bac4ab194c06fd999940d2a,36fa35fd5a1184c5dfab6ba89d7a83e4,[],[],['6def2'],"['Sales', 'Managers']","['busi', 'director', 'market', 'develop', 'region']","['Consulting', 'Development', 'Technical', 'Services', 'Relationship', 'Business', 'Construction', 'Communications', 'Leadership', 'Procurement']"
1182,d3679f870bac4ab194c06fd999940d2a,e74003dc35919c0189cec25a603e8c2d,[],[],['6def2'],"['Business', 'Analysts', 'Development']","['midwest', 'busi', 'industri', 'market', 'develop', 'resourc', 'execut']","['Consulting', 'Account', 'Development', 'Innovation', 'Eyes', 'Management', 'Strategies', 'Business', 'Sales', 'Project', 'Process']"
1183,d3b115a10c7d43038e6a4cdf06553782,c72106bf82131a8ba73a53d341592217,[],"['5ff20', '3273f']",['0235c'],"['Education', 'Special', 'School', 'Elementary', 'Teachers,']","['teacher', 'charter', 'educ', 'level', 'rochest', 'school', 'grade', 'special', 'academi']","['Collaboration', 'Education', 'Teaching', 'Disabilities', 'Special', 'Learning', 'Planning', 'Research', 'Lesson', 'Intellectual']"
1184,d3b115a10c7d43038e6a4cdf06553782,de3d83396ac2b6ee459b8d2197b726c9,[],"['5ff20', '3273f']",['0235c'],"['Education', 'Special', 'School', 'Elementary', 'Teachers,']","['teacher', 'educ', 'grade', 'special']","['Teaching', 'Disabilities', 'Bargaining', 'Information']"
1185,d4e2cae914b7440eaf55d4d6a8188a8b,2414de46279840a99fc0efc03435f121,[],[],['acf93'],"['Self-Enrichment', 'Teachers', 'Education']","['music', 'teacher']","['Presentation', 'Teaching', 'Coordinating']"
1186,d511a96c8e664f588557e3ed0d1b413e,436f09deb33f611fc2db87faf13a7262,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Counseling', 'Psychologists']","['counselor', 'remot']","['Health', 'Telehealth', 'Psychotherapy', 'Mental', 'Behavioral']"
1187,d511a96c8e664f588557e3ed0d1b413e,65cc1e1ce4b1f8039cf8bae1c49d1388,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Educators', 'Health']","['counselor', 'remot', 'mental', 'health']","['Health', 'Telehealth', 'Psychotherapy', 'Mental', 'Behavioral']"
1188,d511a96c8e664f588557e3ed0d1b413e,7ed500723e41de6b1af35144b1afca72,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Occupational', 'Therapists']","['remot', 'therapist']","['Health', 'Telehealth', 'Psychotherapy', 'Mental', 'Behavioral']"
1189,d511a96c8e664f588557e3ed0d1b413e,a6e3de9888774e4335d34d7b0c3072cb,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Legal', 'and', 'Assistants', 'Paralegals']","['counselor', 'hs']","['Collaboration', 'Program', 'Teaching', 'Support', 'Management', 'System', 'Advocacy', 'Leadership', 'Operations']"
1190,d511a96c8e664f588557e3ed0d1b413e,af3c7d9f373430adf4d53186ca5084a0,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Counseling', 'Psychologists']","['counselor', 'famili']","['Collaboration', 'Creativity', 'DriverS', 'License', 'Valid', 'Professionalism', 'Reliability']"
1191,d511a96c8e664f588557e3ed0d1b413e,be907f0a7eaf0a7a6375735dc60545fa,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Educators', 'Health']","['counselor', 'remot', 'health', 'behavior']","['Health', 'Telehealth', 'Psychotherapy', 'Mental', 'Behavioral']"
1192,d511a96c8e664f588557e3ed0d1b413e,ef85765c8f7765d91ea2de991fc8364f,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['Pharmaceutical', 'Specialists', 'Quality']","['review', 'util', 'ur', 'specialist']","['Nursing', 'Work', 'Terminology', 'Health', 'Thinking', 'Scheduling', 'Dependency', 'Mental', 'Social', 'Managed', 'Behavioral', 'Care', 'Psychology', 'Critical']"
1193,d511a96c8e664f588557e3ed0d1b413e,f7cee55fc5e3da25c003d866b5765aa6,[],"['fc86f', 'f5bee', '2afe5', '6687e', 'a17db', '53cf6', '4b126']",['30502'],"['and', 'Administrative', 'Secretaries', 'Assistants']","['yes', 'secondari', 'prep', 'colleg', 'west', 'counselor']","['Teaching', 'Advising']"
1194,d6c38f5a983041a5a49339ac5bf43376,fb82ad32cc99320566b687fb5327c652,[],[],['11f8f'],['Accountants'],['account'],"['Receivable', 'Accounts', 'Accounting', 'Advising', 'Skills', 'Legislation', 'Billing', 'Payable', 'Written', 'Communication', 'Management', 'Ledger', 'Organizational', 'General']"
1195,d6d5261b5d7a49e49a52dea7edc1d988,6b97b4fe894c7ef30f6324e69ba701f6,[],['e04ea'],[],"['Analysts', 'Data']","['remot', 'data', 'analyst']","['Writing', 'Excel', 'Data', 'Presentations', 'Microsoft', 'Sql', 'Management', 'Indicators', 'Business', 'Powerpivot', 'Medical', 'Process', 'Database', 'Economics']"
1196,d6d5261b5d7a49e49a52dea7edc1d988,d8823d4c43af249811ed042c98e26e3e,[],['e04ea'],[],"['Analysts', 'Data']","['data', 'analyst']","['Consulting', 'Testing', 'Requirements', 'Sql', 'Computer', 'Sciences', 'Business', 'Bi', 'Power', 'Acceptance', 'Systems', 'Science', 'Automation', 'Mathematics', 'Management', 'Modeling', 'Drawing', 'Leadership', 'Life', 'Statistics', 'Dashboard', 'Change', 'Warehousing', 'Data']"
1197,d6d5261b5d7a49e49a52dea7edc1d988,eea3b257559df028e60a512f725533ae,[],['e04ea'],[],"['Analysts', 'Data']","['manag', 'data', 'inter', 'analyst']","['Web', 'Mapping', 'Sql', 'Leverage', 'Python', 'Business', 'Governance', 'Databricks', 'Services', 'Quality', 'Scripting', 'Automation', 'Mathematics', 'Management', 'Metadata', 'S3', 'Intelligence', 'Amazon', 'Data', 'Process']"
1198,d6f736a6753945bf8f97c6bd2cf39a41,5c15d253d8089f8d7e37110fc3c50e04,[],[],['b4cdb'],"['Entry', 'Keyers', 'Data']","['remot', 'level', 'data', 'clerk', 'entri']","['Entry', 'Written', 'Typing', 'Data', 'Communication']"
1199,d6f736a6753945bf8f97c6bd2cf39a41,6b16dd1cf54e7a9f5358db119ff1f4b4,[],[],['b4cdb'],"['Entry', 'Keyers', 'Data']","['remot', 'level', 'data', 'clerk', 'entri']","['Office', 'Entry', 'Microsoft', 'Skills', 'Data', 'Organizational']"
1200,d6f736a6753945bf8f97c6bd2cf39a41,d8aa369dcc7f55514ba648052a7d42b8,[],[],['b4cdb'],"['Entry', 'Keyers', 'Data']","['remot', 'level', 'data', 'clerk', 'entri']","['Office', 'Entry', 'Microsoft', 'Computer', 'Spreadsheets', 'Management', 'Typing', 'Data', 'Operations', 'Research', 'Database', 'Databases', 'Digital']"
1201,d78f34c6b1a5484b83d5f5fc4468e181,450addf45498d5400351c3a4efc1a5ed,[],"['60948', '2c884', '78555']",['11f8f'],"['Financial', 'Sales', 'Services', 'Agents,']","['intern', 'financ']","['Process', 'Accounting']"
1202,d78f34c6b1a5484b83d5f5fc4468e181,a683d8b34e9d7d546cb7815db68f7599,[],"['60948', '2c884', '78555']",['11f8f'],"['Financial', 'Managers,', 'Department']","['manag', 'intern', 'audit', 'director']","['Technology', 'Services', 'Auditing', 'Accounting', 'Professional', 'Information', 'Business', 'Process', 'Economics']"
1203,d8c8a40e776b409e99c69901569f3587,2daff8774ec2281a0bb99cb99d2edef9,[],[],['19661'],"['Managing', 'Partners']","['manag', 'market', 'partner']","['Collaboration', 'Creativity', 'Benchmarking', 'Innovation', 'Joint', 'Value', 'Marketing', 'Ideation', 'Market', 'Leadership', 'Analytics', 'Sales', 'Research', 'Digital', 'Proposition']"
1204,da43348575204b4c977fbc5c002c53d1,10580aab415301b762598947db9d25e7,[],[],['c3bf5'],"['Specialists', 'Development', 'and', 'Training']","['coordin', 'train', 'facilit', 'program']","['Word', 'Microsoft', 'Disabilities', 'Scheduling', 'Written', 'Service', 'Patience', 'Research', 'Customer', 'Communication']"
1205,da43348575204b4c977fbc5c002c53d1,2655110f76ff636497ce2b41d03996df,[],[],['c3bf5'],"['Human', 'Specialists', 'Resources']","['resourc', 'intern', 'human']","['Automation', 'Building', 'Construction', 'Acting', 'Design', 'Plumbing', 'Resourcefulness']"
1206,da43348575204b4c977fbc5c002c53d1,3233c01ae2b66d5462d03fa0eda09074,[],[],['c3bf5'],"['Real', 'Estate', 'Brokers']","['independ', 'contractor', 'estat', 'licens', 'real', 'agent']","['Real', 'Estate', 'Sales']"
1207,da43348575204b4c977fbc5c002c53d1,32e8a4a840428677dd051d9f1e85d23a,[],[],['c3bf5'],"['Salespersons', 'Retail']","['hour', 'plus', 'time', 'retail', 'commiss', 'sale', 'per', 'specialist', 'part', 'incent']","['Focusing', 'Sales', 'Communications', 'Leadership', 'Retail']"
1208,da43348575204b4c977fbc5c002c53d1,3ef97b5071d64d5c1ba0de851a49af9b,[],[],['c3bf5'],"['Production', 'of', 'Helpers', 'Workers']","['time', 'part', 'handler', 'materi']",['Sorting']
1209,da43348575204b4c977fbc5c002c53d1,67db36b48c5b06efe63fab6de986513d,[],[],['c3bf5'],['Dispatchers'],['privat'],"['Consulting', 'Work', 'Health', 'Verbal', 'Skills', 'Mental', 'Social', 'Trauma', 'Communication']"
1210,da43348575204b4c977fbc5c002c53d1,a8be7b0c43cee9f8b8c95f61f88e9b42,[],[],['c3bf5'],"['Short-Term', 'Teachers,', 'Substitute']","['teacher', 'grove', 'beech', 'school', 'aid', 'citi']","['Classroom', 'Advising', 'Disabilities', 'Management']"
1211,da43348575204b4c977fbc5c002c53d1,b3e0fc7614577a24355c3f34962567d6,[],[],['c3bf5'],"['Real', 'Estate', 'Brokers']","['commerci', 'real', 'agent', 'estat']","['Real', 'Estate', 'Development', 'Creative', 'Thinking', 'Salesforce', 'Written', 'Business', 'Leverage', 'Sales', 'Oriented', 'Leadership', 'New', 'Communication', 'Detail']"
1212,da43348575204b4c977fbc5c002c53d1,c2b8fee87bf3b1784a0cd48de1413427,[],[],['c3bf5'],"['Testers', 'Software']","['remot', 'engin', 'test', 'softwar']","['Javascript', 'Testing', 'Services', 'Automation', 'Building', 'Selenium', 'Test', 'Timelines', 'Design', 'Planning', 'Java', 'Systems', 'Unit']"
1213,da43348575204b4c977fbc5c002c53d1,d280359eecc1fad47557d20f9537d483,[],[],['c3bf5'],"['Managers', 'Community', 'Social', 'Service', 'and']","['leader', 'team']","['Poultry', 'Merchandising', 'Prevention', 'Freight', 'Training', 'Sales', 'Loss', 'Service', 'Safety', 'Customer']"
1214,daa270df5435405eb88447ef40c0e29d,92fb73ccffebaf5f89b1442354793ab9,[],[],['30502'],"['Educators', 'Health']","['counselor', 'remot', 'mental', 'health']","['Health', 'Telehealth', 'Psychotherapy', 'Mental', 'Behavioral']"
1215,dbb73f2beabc410fb7db35e23448bffb,8913cdf7b1243bba5d1047ddd813af8c,[],[],['c94c9'],"['Estimators', 'Cost']","['hybrid', 'cost', 'estim']","['Estimation', 'Procurement', 'Economic', 'Construction', 'Commissioning', 'Project', 'Operations', 'Benchmarking', 'Management', 'Binding', 'Modeling', 'Making', 'Trend', 'Design', 'Collaboration', 'Uncertainty', 'Decision', 'Process', 'Cost']"
1216,dbe0c2137d854397bb17865793d14d22,7db4a1a8b78ee7f676043df5daf5dcc7,[],['ae849'],['11f8f'],"['Accounting', 'Managers']","['account', 'supervisor']","['Visualization', 'Business', 'Compliance', 'Financial', 'Indirect', 'Accounting', 'Tax', 'Operations', 'Income', 'Alteryx', 'Management', 'Transformation', 'Sales', 'Leadership', 'Research', 'Corporate', 'Memos', 'Data', 'Process']"
1217,dc7342012b4a4428881621fc0537eec5,011898182e9cbb15cbef4e7c5731e58b,[],"['18e57', '138a1', 'de157']",['62ea9'],"['Scientists', 'Data']","['sr', 'scientist', 'data']","['Mentorship', 'Science', 'Empowerment', 'Data', 'Statistics', 'Sql', 'Teamwork', 'Computer', 'Mobility', 'Machine', 'Strategies', 'Business', 'Python', 'Learning']"
1218,dc7342012b4a4428881621fc0537eec5,27fb28b3e46fbd3f3094db3dfdf27c42,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['hybrid', 'america', 'economist', 'newark', 'nj', 'latin']","['Investment', 'Investments', 'Latin', 'Teamwork', 'Management', 'Written', 'Communication', 'Leadership', 'Research', 'Fixed', 'Economics', 'Income']"
1219,dc7342012b4a4428881621fc0537eec5,319e71bdb754516bc352ab2f584f60b5,[],"['18e57', '138a1', 'de157']",['62ea9'],"['Public', 'Officers', 'Policy', 'Health']","['lead', 'econom', 'ghe', 'health', 'global']","['Collaboration', 'Health', 'Innovation', 'Epidemiology', 'Value', 'Biostatistics', 'Advocacy', 'Leadership', 'Research', 'Economics', 'Proposition']"
1220,dc7342012b4a4428881621fc0537eec5,3c30cb267a9a79d5d10d5609e2d5782b,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['forecast', 'macroeconom', 'economist']","['Testing', 'Financial', 'Algorithms', 'Timelines', 'Presentation', 'Teamwork', 'Project', 'Analysis', 'Stress', 'Management', 'Compilation', 'Leadership', 'Analytics', 'Planning', 'Research', 'Qualitative', 'Negotiation', 'Data', 'Risk']"
1221,dc7342012b4a4428881621fc0537eec5,40abd0c822e42af66986885b0e1d869d,[],"['18e57', '138a1', 'de157']",['62ea9'],"['Analysts', 'Financial']","['financi', 'econom', 'fhnf', 'analyst']","['Consulting', 'Portfolio', 'Disabilities', 'Accounting', 'Presentations', 'Sheet', 'Investigation', 'Derivatives', 'Income', 'Management', 'Balance', 'Markets', 'Sales', 'Leadership', 'Capital', 'Research', 'Fixed', 'Public', 'Finance', 'Economics']"
1222,dc7342012b4a4428881621fc0537eec5,43ffdad326e57df0b310e5674aa14e40,[],"['18e57', '138a1', 'de157']",['62ea9'],"['Business', 'Intelligence', 'Analysts']","['intellig', 'busi', 'analyst']","['Requirements', 'Forecasting', 'Sql', 'Buckets', 'Business', 'Presentation', 'Storytelling', 'Unstructured', 'Operations', 'Collection', 'Engineering', 'Acuity', 'Training', 'S3', 'Sales', 'Leadership', 'Analytics', 'Visual', 'Design', 'Oriented', 'Infrastructure', 'Prioritization', 'Intelligence', 'Data']"
1223,dc7342012b4a4428881621fc0537eec5,4b6f4bffaa097399fcdc618bc12a06b4,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['remot', 'asst', 'economist', 'dir']","['Real', 'Writing', 'Estate', 'Product', 'Consulting', 'Technical', 'Forecasting', 'Predictive', 'Editing', 'Management', 'Presentation', 'Acting', 'Analytics', 'Economy', 'Research', 'Economics']"
1224,dc7342012b4a4428881621fc0537eec5,4cc26b436dd5c96e5e5f0045e9e3bfce,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['hybrid', 'america', 'economist', 'newark', 'nj', 'latin']","['Investment', 'Latin', 'Teamwork', 'Management', 'Written', 'Communication', 'Leadership', 'Research', 'Investments', 'Economics', 'Income', 'Fixed']"
1225,dc7342012b4a4428881621fc0537eec5,51271a493e8a25428eac6df4812c4509,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['senior', 'economist']","['Writing', 'Intelligence', 'Sales', 'Market', 'Decision', 'Making', 'Leadership', 'Research', 'Economics', 'Purchasing']"
1226,dc7342012b4a4428881621fc0537eec5,52083a066115b1520f9cdb52b0862760,[],"['18e57', '138a1', 'de157']",['62ea9'],['Economists'],"['economist', 'princip']","['Requirements', 'Presentations', 'Forecasting', 'Statistics', 'Regulatory', 'Analytics', 'Testimony', 'Applied', 'Operations']"
